terrain_reference_id,dram_total_layers,dram_active_layers,bs,temperature_C,raw_stps
terrain-008109,6,6,1024,42.402,110.252
terrain-008110,6,6,1024,42.234,93.9783
terrain-008111,6,6,1024,103.41,13335.4
terrain-008112,6,6,1024,42.297,74.3962
terrain-008113,6,6,1024,42.392,97.5877
terrain-008114,6,6,1024,42.175,69.6423
terrain-008115,6,6,1024,42.225,72.0084
terrain-008116,6,6,1024,42.205,67.683
terrain-008117,6,6,1024,42.26,69.983
terrain-008118,6,6,1024,42.316,70.2119
terrain-008119,6,6,1024,84.988,46515.3
terrain-008120,6,6,1024,42.397,441.663
terrain-008121,6,6,1024,99.889,22491.8
terrain-008122,6,6,1024,42.295,134.189
terrain-008123,6,6,1024,99.843,23020.6
terrain-008124,6,6,1024,42.394,171.237
terrain-008125,6,6,1024,42.194,129.029
terrain-008126,6,6,1024,42.242,133.357
terrain-008127,6,6,1024,96.832,18875.3
terrain-008128,6,6,1024,42.219,122.473
terrain-008129,6,6,1024,42.27,126.587
terrain-008130,6,6,1024,42.324,127.337
terrain-008131,6,6,1024,42.336,126.543
terrain-008132,6,6,1024,42.392,127.293
terrain-008133,6,6,1024,100.102,8244.01
terrain-008134,6,6,1024,42.371,74.3342
terrain-008135,6,6,1024,100.129,8328.98
terrain-008136,6,6,1024,61.596,1780.33
terrain-008137,6,6,1024,42.42,76.8747
terrain-008138,6,6,1024,63.611,1805.82
terrain-008139,6,6,1024,42.393,65.0243
terrain-008140,6,6,1024,42.586,90.4895
terrain-008141,6,6,1024,100.416,7772.81
terrain-008142,6,6,1024,42.291,52.6381
terrain-008143,6,6,1024,60.334,1319.18
terrain-008144,6,6,1024,42.346,52.7058
terrain-008145,6,6,1024,42.434,65.9413
terrain-008146,6,6,1024,42.298,61.1802
terrain-008147,6,6,1024,88.619,41343.3
terrain-008148,6,6,1024,88.24,42368.8
terrain-008149,6,6,1024,42.354,380.174
terrain-008150,6,6,1024,42.411,383.713
terrain-008151,6,6,1024,85.173,31908.5
terrain-008152,6,6,1024,42.499,383.38
terrain-008153,6,6,1024,99.469,14277.3
terrain-008154,6,6,1024,42.294,97.9049
terrain-008155,6,6,1024,99.303,14504.5
terrain-008156,6,6,1024,60.06,2280.07
terrain-008157,6,6,1024,42.348,98.1388
terrain-008158,6,6,1024,42.412,114.92
terrain-008159,6,6,1024,42.246,98.5291
terrain-008160,6,6,1024,101.94,13266.9
terrain-008161,6,6,1024,42.305,77.0078
terrain-008162,6,6,1024,42.399,101.224
terrain-008163,6,6,1024,42.181,72.1107
terrain-008164,6,6,1024,42.232,74.5754
terrain-008165,6,6,1024,85.346,49700
terrain-008166,6,6,1024,42.476,553.005
terrain-008167,6,6,1024,100.105,23412.5
terrain-008168,6,6,1024,42.309,142.933
terrain-008169,6,6,1024,99.978,23716.8
terrain-008170,6,6,1024,42.41,182.768
terrain-008171,6,6,1024,42.207,137.765
terrain-008172,6,6,1024,42.256,142.437
terrain-008173,6,6,1024,95.054,18664.2
terrain-008174,6,6,1024,42.234,130.318
terrain-008175,6,6,1024,42.285,134.74
terrain-008176,6,6,1024,42.34,135.184
terrain-008177,6,6,1024,76.937,43777.6
terrain-008178,6,6,1024,92.208,30119.4
terrain-008179,6,6,1024,95.159,34590.8
terrain-008180,6,6,1024,42.239,228.917
terrain-008181,6,6,1024,42.288,236.594
terrain-008182,6,6,1024,42.341,237.965
terrain-008183,6,6,1024,92.489,27284.4
terrain-008184,6,6,1024,42.356,236.477
terrain-008185,6,6,1024,42.415,237.847
terrain-008186,6,6,1024,98.105,13947.6
terrain-008187,6,6,1024,42.308,100.24
terrain-008188,6,6,1024,98.075,14123.7
terrain-008189,6,6,1024,60.173,2328.01
terrain-008190,6,6,1024,42.361,100.373
terrain-008191,6,6,1024,42.425,117.383
terrain-008192,6,6,1024,42.259,100.963
terrain-008193,6,6,1024,99.49,12636
terrain-008194,6,6,1024,42.315,78.3767
terrain-008195,6,6,1024,42.411,103.121
terrain-008196,6,6,1024,42.191,73.4051
terrain-008197,6,6,1024,42.242,75.9219
terrain-008198,6,6,1024,84.772,46870
terrain-008199,6,6,1024,42.576,632.327
terrain-008200,6,6,1024,98.13,22439.1
terrain-008201,6,6,1024,42.327,147.722
terrain-008202,6,6,1024,98.104,22665.7
terrain-008203,6,6,1024,42.429,189.078
terrain-008204,6,6,1024,42.225,142.57
terrain-008205,6,6,1024,42.274,147.433
terrain-008206,6,6,1024,92.324,17441.4
terrain-008207,6,6,1024,42.253,134.607
terrain-008208,6,6,1024,42.305,139.201
terrain-008209,6,6,1024,42.36,139.46
terrain-008210,6,6,1024,76.975,41622.2
terrain-008211,6,6,1024,90.323,28447.1
terrain-008212,6,6,1024,94.31,33153.9
terrain-008213,6,6,1024,42.27,242.499
terrain-008214,6,6,1024,42.32,250.705
terrain-008215,6,6,1024,42.373,251.543
terrain-008216,6,6,1024,91.033,25702
terrain-008217,6,6,1024,42.397,250.57
terrain-008218,6,6,1024,42.455,251.409
terrain-008219,6,6,1024,87.969,39313.1
terrain-008220,6,6,1024,87.589,40288.7
terrain-008221,6,6,1024,42.414,417.975
terrain-008222,6,6,1024,42.471,420.297
terrain-008223,6,6,1024,84.005,29811.8
terrain-008224,6,6,1024,42.574,419.891
terrain-008225,6,6,4,81.055,203.774
terrain-008226,6,6,4,42.217,1.23065
terrain-008227,6,6,4,42.451,1.0664
terrain-008228,6,6,4,42.515,1.09353
terrain-008229,6,6,4,87.586,138.661
terrain-008230,6,6,4,42.312,1.19668
terrain-008231,6,6,4,42.371,1.23095
terrain-008232,6,6,4,42.326,1.09352
terrain-008233,6,6,4,83.371,171.351
terrain-008234,6,6,4,42.216,1.19641
terrain-008235,6,6,4,42.271,1.23067
terrain-008236,6,6,4,42.265,1.23094
terrain-008237,6,6,4,70.737,354.285
terrain-008238,6,6,4,70.461,343.169
terrain-008239,6,6,4,42.257,3.15227
terrain-008240,6,6,4,70.416,339.97
terrain-008241,6,6,4,65.815,401.856
terrain-008242,6,6,4,91.411,123.049
terrain-008243,6,6,4,42.89,2.40007
terrain-008244,6,6,4,42.946,2.37619
terrain-008245,6,6,4,69.564,429.107
terrain-008246,6,6,4,85.627,195.549
terrain-008247,6,6,4,85.61,202.155
terrain-008248,6,6,4,42.418,2.5075
terrain-008249,6,6,4,42.48,2.52412
terrain-008250,6,6,4,85.874,201.067
terrain-008251,6,6,4,42.536,2.37612
terrain-008252,6,6,4,79.762,283.466
terrain-008253,6,6,4,80.72,294.15
terrain-008254,6,6,4,42.274,2.65909
terrain-008255,6,6,4,42.332,2.67294
terrain-008256,6,6,4,80.294,292.568
terrain-008257,6,6,4,42.263,2.52409
terrain-008258,6,6,4,74.405,375.183
terrain-008259,6,6,4,73.905,362.849
terrain-008260,6,6,4,42.215,2.67285
terrain-008261,6,6,4,73.421,360.434
terrain-008262,6,6,4,87.102,165.557
terrain-008263,6,6,4,42.376,1.69349
terrain-008264,6,6,4,42.436,1.72831
terrain-008265,6,6,4,42.366,1.46896
terrain-008266,6,6,4,82.19,218.704
terrain-008267,6,6,4,82.951,226.537
terrain-008268,6,6,4,42.237,1.6932
terrain-008269,6,6,4,42.293,1.72801
terrain-008270,6,6,4,83.425,231.583
terrain-008271,6,6,4,42.287,1.72829
terrain-008272,6,6,4,78.838,271.745
terrain-008273,6,6,4,42.217,1.72797
terrain-008274,6,6,4,42.553,1.44376
terrain-008275,6,6,4,42.619,1.46898
terrain-008276,6,6,4,66.879,400.929
terrain-008277,6,6,4,84.551,193.932
terrain-008278,6,6,4,84.533,200.495
terrain-008279,6,6,4,42.637,3.19471
terrain-008280,6,6,4,42.694,3.16132
terrain-008281,6,6,4,86.274,205.799
terrain-008282,6,6,4,42.504,2.37101
terrain-008283,6,6,4,78.373,281.003
terrain-008284,6,6,4,79.315,291.612
terrain-008285,6,6,4,42.224,2.64236
terrain-008286,6,6,4,42.283,2.65414
terrain-008287,6,6,4,78.804,289.104
terrain-008288,6,6,4,42.422,3.16127
terrain-008289,6,6,4,72.685,371.063
terrain-008290,6,6,4,72.28,358.711
terrain-008291,6,6,4,42.167,2.65404
terrain-008292,6,6,4,71.725,354.937
terrain-008293,6,6,4,67.704,423.332
terrain-008294,6,6,4,81.419,254.506
terrain-008295,6,6,4,82.294,263.879
terrain-008296,6,6,4,42.256,2.1369
terrain-008297,6,6,4,42.312,2.16565
terrain-008298,6,6,4,82.433,266.971
terrain-008299,6,6,4,42.306,2.16585
terrain-008300,6,6,4,77.17,327.297
terrain-008301,6,6,4,76.528,319.367
terrain-008302,6,6,4,42.217,2.16558
terrain-008303,6,6,4,76.599,323.792
terrain-008304,6,6,4,92.333,119.133
terrain-008305,6,6,4,42.638,1.75415
terrain-008306,6,6,4,42.704,1.77348
terrain-008307,6,6,4,73.207,369.601
terrain-008308,6,6,4,86.807,183.454
terrain-008309,6,6,4,42.431,2.13712
terrain-008310,6,6,4,42.492,2.16588
terrain-008311,6,6,4,42.399,1.77344
terrain-008312,6,6,4,76.582,271.299
terrain-008313,6,6,4,77.482,281.502
terrain-008314,6,6,4,42.358,3.20173
terrain-008315,6,6,4,42.416,3.17263
terrain-008316,6,6,4,78.678,290.686
terrain-008317,6,6,4,42.393,3.14503
terrain-008318,6,6,4,70.664,354.846
terrain-008319,6,6,4,70.377,343.627
terrain-008320,6,6,4,42.277,3.1725
terrain-008321,6,6,4,71.543,357.181
terrain-008322,6,6,4,65.7,402.481
terrain-008323,6,6,4,75.727,361.168
terrain-008324,6,6,4,75.143,350.172
terrain-008325,6,6,4,42.216,2.47943
terrain-008326,6,6,4,75.091,353.059
terrain-008327,6,6,4,91.866,122.084
terrain-008328,6,6,4,42.602,1.84571
terrain-008329,6,6,4,42.669,1.86123
terrain-008330,6,6,4,71.198,411.49
terrain-008331,6,6,4,86.458,193.183
terrain-008332,6,6,4,42.47,2.45916
terrain-008333,6,6,4,42.532,2.4797
terrain-008334,6,6,4,42.348,1.86119
terrain-008335,6,6,4,80.639,275.159
terrain-008336,6,6,4,81.577,285.465
terrain-008337,6,6,4,42.268,2.45898
terrain-008338,6,6,4,42.324,2.47952
terrain-008339,6,6,4,81.589,287.444
terrain-008340,6,6,4,42.318,2.47967
terrain-008341,6,6,1024,101.28,583.758
terrain-008342,6,6,1024,43.411,65.6084
terrain-008343,6,6,1024,94.516,1734.96
terrain-008344,6,6,1024,101.273,1167.39
terrain-008345,6,6,1024,103.587,1104.03
terrain-008346,6,6,1024,43.472,66.0022
terrain-008347,6,6,1024,44.17,88.6744
terrain-008348,6,6,1024,101.258,2334.25
terrain-008349,6,6,1024,103.023,2094.51
terrain-008350,6,6,1024,43.364,63.4745
terrain-008351,6,6,1024,90.726,1643.39
terrain-008352,6,6,1024,101.532,1146.08
terrain-008353,6,6,1024,42.868,38.5646
terrain-008354,6,6,1024,43.27,52.0605
terrain-008355,6,6,1024,101.503,2291.16
terrain-008356,6,6,1024,106.972,2169.45
terrain-008357,6,6,1024,42.761,37.167
terrain-008358,6,6,1024,74.093,1000.46
terrain-008359,6,6,1024,42.811,38.4298
terrain-008360,6,6,1024,77.035,1033.68
terrain-008361,6,6,1024,102.24,2225.22
terrain-008362,6,6,1024,42.4,21.5906
terrain-008363,6,6,1024,62.36,595.382
terrain-008364,6,6,1024,42.455,22.3288
terrain-008365,6,6,1024,65.778,606.991
terrain-008366,6,6,1024,42.511,22.3742
terrain-008367,6,6,1024,42.72,30.2903
terrain-008368,6,6,1024,84.257,39016.4
terrain-008369,6,6,1024,42.327,314.775
terrain-008370,6,6,1024,98.85,20241.6
terrain-008371,6,6,1024,42.279,119.544
terrain-008372,6,6,1024,98.726,21015.2
terrain-008373,6,6,1024,42.375,152.009
terrain-008374,6,6,1024,42.177,114.489
terrain-008375,6,6,1024,42.225,118.259
terrain-008376,6,6,1024,95.531,17448.7
terrain-008377,6,6,1024,42.199,109.297
terrain-008378,6,6,1024,42.249,112.904
terrain-008379,6,6,1024,42.303,114.075
terrain-008380,6,6,1024,42.306,112.869
terrain-008381,6,6,1024,42.362,114.04
terrain-008382,6,6,1024,100.528,2136.08
terrain-008383,6,6,1024,42.646,55.7252
terrain-008384,6,6,1024,43.02,80.3094
terrain-008385,6,6,1024,100.502,4270.41
terrain-008386,6,6,1024,104.182,3530.99
terrain-008387,6,6,1024,42.592,57.4512
terrain-008388,6,6,1024,100.594,4395.69
terrain-008389,6,6,1024,68.644,1439.13
terrain-008390,6,6,1024,42.591,55.4443
terrain-008391,6,6,1024,72.114,1577.41
terrain-008392,6,6,1024,101.095,4154.35
terrain-008393,6,6,1024,42.397,40.9367
terrain-008394,6,6,1024,101.013,4269.49
terrain-008395,6,6,1024,62.081,986.279
terrain-008396,6,6,1024,42.4,38.4298
terrain-008397,6,6,1024,66.73,1173.42
terrain-008398,6,6,1024,42.458,38.5646
terrain-008399,6,6,1024,42.754,59.3152
terrain-008400,6,6,1024,102.494,4102.06
terrain-008401,6,6,1024,42.276,26.5957
terrain-008402,6,6,1024,60.107,712.926
terrain-008403,6,6,1024,42.336,27.2399
terrain-008404,6,6,1024,42.438,35.6867
terrain-008405,6,6,1024,42.263,29.1195
terrain-008406,6,6,1024,91.556,25889.8
terrain-008407,6,6,1024,93.531,29379
terrain-008408,6,6,1024,42.187,171.113
terrain-008409,6,6,1024,42.235,176.616
terrain-008410,6,6,1024,42.289,179.498
terrain-008411,6,6,1024,92.285,24605.4
terrain-008412,6,6,1024,42.283,176.551
terrain-008413,6,6,1024,42.34,179.431
terrain-008414,6,6,1024,42.417,179.335
terrain-008415,6,6,1024,99.553,7364.4
terrain-008416,6,6,1024,42.338,66.9862
terrain-008417,6,6,1024,99.595,7722.4
terrain-008418,6,6,1024,60.805,1534.57
terrain-008419,6,6,1024,42.386,69.235
terrain-008420,6,6,1024,62.914,1614.12
terrain-008421,6,6,1024,42.372,59.7098
terrain-008422,6,6,1024,42.552,82.2493
terrain-008423,6,6,1024,101.218,7419.09
terrain-008424,6,6,1024,42.276,48.9403
terrain-008425,6,6,1024,60.118,1214.49
terrain-008426,6,6,1024,42.33,49.1591
terrain-008427,6,6,1024,42.42,61.4563
terrain-008428,6,6,1024,42.276,56.1136
terrain-008429,6,6,1024,42.284,39.1634
terrain-008430,6,6,1024,42.38,52.0517
terrain-008431,6,6,1024,42.173,37.1632
terrain-008432,6,6,1024,42.228,39.0244
terrain-008433,6,6,1024,87.381,33795.1
terrain-008434,6,6,1024,42.257,245.96
terrain-008435,6,6,1024,42.314,251.583
terrain-008436,6,6,1024,42.368,251.439
terrain-008437,6,6,1024,98.74,12603.9
terrain-008438,6,6,1024,42.268,85.8415
terrain-008439,6,6,1024,98.58,13209.4
terrain-008440,6,6,1024,59.661,1982.74
terrain-008441,6,6,1024,42.321,86.5168
terrain-008442,6,6,1024,42.389,101.949
terrain-008443,6,6,1024,42.219,86.0217
terrain-008444,6,6,1024,102.539,12545.6
terrain-008445,6,6,1024,42.285,69.6643
terrain-008446,6,6,1024,42.38,91.0267
terrain-008447,6,6,1024,42.166,65.1747
terrain-008448,6,6,1024,42.216,67.3643
terrain-008449,6,6,1024,42.193,63.4553
terrain-008450,6,6,1024,42.247,65.5887
terrain-008451,6,6,1024,42.303,65.9823
terrain-008452,6,6,1024,92.933,19438.5
terrain-008453,6,6,1024,42.355,150.162
terrain-008454,6,6,1024,42.463,192.221
terrain-008455,6,6,1024,42.252,145.023
terrain-008456,6,6,1024,42.302,149.985
terrain-008457,6,6,1024,42.321,249.683
terrain-008458,6,6,1024,42.372,258.175
terrain-008459,6,6,1024,42.424,258.7
terrain-008460,6,6,1024,100.693,2229.49
terrain-008461,6,6,1024,42.672,58.7093
terrain-008462,6,6,1024,43.069,85.368
terrain-008463,6,6,1024,100.638,4455.19
terrain-008464,6,6,1024,110.553,4184.47
terrain-008465,6,6,1024,42.623,60.8912
terrain-008466,6,6,1024,69.808,1574.44
terrain-008467,6,6,1024,42.618,58.5493
terrain-008468,6,6,1024,73.182,1693.88
terrain-008469,6,6,1024,101.245,4326.83
terrain-008470,6,6,1024,42.411,42.6538
terrain-008471,6,6,1024,62.443,1047.84
terrain-008472,6,6,1024,42.412,39.8964
terrain-008473,6,6,1024,67.218,1236.45
terrain-008474,6,6,1024,42.47,39.9706
terrain-008475,6,6,1024,42.777,62.0294
terrain-008476,6,6,1024,42.281,27.2898
terrain-008477,6,6,1024,42.34,27.9339
terrain-008478,6,6,1024,42.269,29.9779
terrain-008479,6,6,1024,90.928,28562.6
terrain-008480,6,6,1024,93.439,32603.4
terrain-008481,6,6,1024,42.212,205.731
terrain-008482,6,6,1024,42.26,212.517
terrain-008483,6,6,1024,42.314,214.639
terrain-008484,6,6,1024,92.356,26877.8
terrain-008485,6,6,1024,42.319,212.424
terrain-008486,6,6,1024,42.376,214.545
terrain-008487,6,6,1024,99.723,7931.78
terrain-008488,6,6,1024,42.357,71.7098
terrain-008489,6,6,1024,99.7,8112.36
terrain-008490,6,6,1024,61.263,1689.38
terrain-008491,6,6,1024,42.405,74.1451
terrain-008492,6,6,1024,63.313,1736.28
terrain-008493,6,6,1024,42.384,63.149
terrain-008494,6,6,1024,42.572,87.5633
terrain-008495,6,6,1024,101.382,7771.32
terrain-008496,6,6,1024,42.284,51.3439
terrain-008497,6,6,1024,60.257,1282.12
terrain-008498,6,6,1024,42.338,51.4669
terrain-008499,6,6,1024,42.428,64.3748
terrain-008500,6,6,1024,42.289,59.3909
terrain-008501,6,6,1024,42.289,40.6141
terrain-008502,6,6,1024,42.177,38.5728
terrain-008503,6,6,1024,42.232,40.5374
terrain-008504,6,6,1024,86.51,38136.5
terrain-008505,6,6,1024,86.195,39107.9
terrain-008506,6,6,1024,42.302,321.626
terrain-008507,6,6,1024,42.359,326.507
terrain-008508,6,6,1024,85.127,31261.2
terrain-008509,6,6,1024,42.432,326.268
terrain-008510,6,6,1024,98.846,13677.2
terrain-008511,6,6,1024,42.282,93.5202
terrain-008512,6,6,1024,98.637,14040.7
terrain-008513,6,6,1024,59.852,2170.32
terrain-008514,6,6,1024,42.335,93.929
terrain-008515,6,6,1024,42.401,110.241
terrain-008516,6,6,1024,42.234,93.9706
terrain-008517,6,6,1024,102.798,13272.8
terrain-008518,6,6,1024,42.294,74.3915
terrain-008519,6,6,1024,42.39,97.5792
terrain-008520,6,6,1024,42.174,69.6379
terrain-008521,6,6,1024,42.224,72.0039
terrain-008522,6,6,1024,42.201,67.6783
terrain-008523,6,6,1024,42.256,69.9782
terrain-008524,6,6,1024,42.313,70.2072
terrain-008525,6,6,1024,82.817,44735.5
terrain-008526,6,6,1024,42.393,441.546
terrain-008527,6,6,1024,98.966,22262.6
terrain-008528,6,6,1024,42.293,134.174
terrain-008529,6,6,1024,98.8,22741.6
terrain-008530,6,6,1024,42.392,171.212
terrain-008531,6,6,1024,42.191,129.014
terrain-008532,6,6,1024,42.24,133.342
terrain-008533,6,6,1024,95.358,18582.3
terrain-008534,6,6,1024,42.216,122.459
terrain-008535,6,6,1024,42.267,126.573
terrain-008536,6,6,1024,42.321,127.323
terrain-008537,6,6,1024,42.33,126.527
terrain-008538,6,6,1024,42.387,127.278
terrain-008539,6,6,1024,99.836,8214.04
terrain-008540,6,6,1024,42.37,74.329
terrain-008541,6,6,1024,99.774,8286.35
terrain-008542,6,6,1024,61.558,1777.36
terrain-008543,6,6,1024,42.419,76.8693
terrain-008544,6,6,1024,63.569,1802.77
terrain-008545,6,6,1024,42.393,65.0205
terrain-008546,6,6,1024,42.586,90.4818
terrain-008547,6,6,1024,99.905,7715.73
terrain-008548,6,6,1024,42.291,52.6355
terrain-008549,6,6,1024,60.302,1317.5
terrain-008550,6,6,1024,42.345,52.7032
terrain-008551,6,6,1024,42.434,65.9371
terrain-008552,6,6,1024,42.297,61.1766
