hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
1,9,9,0.8,0.5,0.5,5,16,16,1,1,False,replace_only,471.4216620450607
1,9,9,0.8,0.5,0.8,5,16,16,1,1,False,replace_only,473.50979629723275
1,9,9,0.8,0.5,1.0,5,16,16,1,1,False,replace_only,474.20995802052704
1,9,9,0.8,0.5,1.2,5,16,16,1,1,False,replace_only,474.67788400577547
1,9,9,0.8,0.5,1.5,4,16,16,1,1,False,replace_only,492.4876108581827
1,9,9,0.8,0.5,2.0,4,16,16,1,1,False,replace_only,492.4876108581827
1,9,9,0.8,0.8,0.5,5,16,16,1,1,False,replace_only,472.0557523421211
1,9,9,0.8,0.8,0.8,5,16,16,1,1,False,replace_only,474.1495203261335
1,9,9,0.8,0.8,1.0,4,16,16,1,1,False,replace_only,492.5790650069973
1,9,9,0.8,0.8,1.2,4,16,16,1,1,False,replace_only,493.0839637377949
1,9,9,0.8,0.8,1.5,4,16,16,1,1,False,replace_only,493.589898611072
1,9,9,0.8,0.8,2.0,4,16,16,1,1,False,replace_only,494.0499604241048
1,9,9,0.8,1.0,0.5,5,16,16,1,1,False,replace_only,472.26749501638017
1,9,9,0.8,1.0,0.8,4,16,16,1,1,False,replace_only,492.030478330609
1,9,9,0.8,1.0,1.0,4,16,16,1,1,False,replace_only,492.78652659464973
1,9,9,0.8,1.0,1.2,4,16,16,1,1,False,replace_only,493.2918509450361
1,9,9,0.8,1.0,1.5,4,16,16,1,1,False,replace_only,493.7982127490567
1,9,9,0.8,1.0,2.0,3,16,16,1,1,False,replace_only,455.88841038168255
1,9,9,0.8,1.2,0.5,4,16,16,1,1,False,replace_only,489.9129083073691
1,9,9,0.8,1.2,0.8,4,16,16,1,1,False,replace_only,492.16845873683997
1,9,9,0.8,1.2,1.0,4,16,16,1,1,False,replace_only,492.9249314356547
1,9,9,0.8,1.2,1.2,4,16,16,1,1,False,replace_only,493.43053983150224
1,9,9,0.8,1.2,1.5,3,16,16,1,1,False,replace_only,455.71095523797896
1,9,9,0.8,1.2,2.0,3,16,16,1,1,False,replace_only,455.9989584021474
1,9,9,0.8,1.5,0.5,4,16,16,1,1,False,replace_only,490.04970341038523
1,9,9,0.8,1.5,0.8,4,16,16,1,1,False,replace_only,492.306516554675
1,9,9,0.8,1.5,1.0,3,16,16,1,1,False,replace_only,455.2462223865003
1,9,9,0.8,1.5,1.2,3,16,16,1,1,False,replace_only,455.53363820225
1,9,9,0.8,1.5,1.5,3,16,16,1,1,False,replace_only,455.82141719508536
1,9,9,0.8,1.5,2.0,3,16,16,1,1,False,replace_only,456.1095600538665
1,9,9,0.8,2.0,0.5,3,16,16,1,1,False,replace_only,453.60943125253914
1,9,9,0.8,2.0,0.8,3,16,16,1,1,False,replace_only,454.8963487468138
1,9,9,0.8,2.0,1.0,3,16,16,1,1,False,replace_only,455.32694562188436
1,9,9,0.8,2.0,1.2,3,16,16,1,1,False,replace_only,455.6144634159036
1,9,9,0.8,2.0,1.5,2,16,16,1,1,False,replace_only,322.8044893360608
1,9,9,0.8,2.0,2.0,2,16,16,1,1,False,replace_only,322.91283475117456
1,9,9,1.0,0.5,0.5,5,16,16,1,1,False,replace_only,471.44209458024653
1,9,9,1.0,0.5,0.8,5,16,16,1,1,False,replace_only,473.53041025144955
1,9,9,1.0,0.5,1.0,5,16,16,1,1,False,replace_only,474.23063298496993
1,9,9,1.0,0.5,1.2,5,16,16,1,1,False,replace_only,474.6985997943045
1,9,9,1.0,0.5,1.5,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,2.0,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.8,0.5,5,16,16,1,1,False,replace_only,472.07623988287065
1,9,9,1.0,0.8,0.8,5,16,16,1,1,False,replace_only,474.17019002064126
1,9,9,1.0,0.8,1.0,4,16,16,1,1,False,replace_only,492.59579563973443
1,9,9,1.0,0.8,1.2,4,16,16,1,1,False,replace_only,493.1007286877495
1,9,9,1.0,0.8,1.5,4,16,16,1,1,False,replace_only,493.60669798394036
1,9,9,1.0,0.8,2.0,4,16,16,1,1,False,replace_only,494.06679112941583
1,9,9,1.0,1.0,0.5,5,16,16,1,1,False,replace_only,472.2880009416856
1,9,9,1.0,1.0,0.8,4,16,16,1,1,False,replace_only,492.04717171658234
1,9,9,1.0,1.0,1.0,4,16,16,1,1,False,replace_only,492.8032713239873
1,9,9,1.0,1.0,1.2,4,16,16,1,1,False,replace_only,493.3086300349952
1,9,9,1.0,1.0,1.5,4,16,16,1,1,False,replace_only,493.81502630551216
1,9,9,1.0,1.0,2.0,3,16,16,1,1,False,replace_only,455.89987584195416
1,9,9,1.0,1.2,0.5,4,16,16,1,1,False,replace_only,489.92945830848305
1,9,9,1.0,1.2,0.8,4,16,16,1,1,False,replace_only,492.18516148720414
1,9,9,1.0,1.2,1.0,4,16,16,1,1,False,replace_only,492.94168557262617
1,9,9,1.0,1.2,1.2,4,16,16,1,1,False,replace_only,493.44732835807207
1,9,9,1.0,1.2,1.5,3,16,16,1,1,False,replace_only,455.72241177318057
1,9,9,1.0,1.2,2.0,3,16,16,1,1,False,replace_only,456.0104294241664
1,9,9,1.0,1.5,0.5,4,16,16,1,1,False,replace_only,490.066262655479
1,9,9,1.0,1.5,0.8,4,16,16,1,1,False,replace_only,492.32322867731204
1,9,9,1.0,1.5,1.0,3,16,16,1,1,False,replace_only,455.2576555645309
1,9,9,1.0,1.5,1.2,3,16,16,1,1,False,replace_only,455.54508582279976
