point_id,phase,model,baseline_noc,scaled_layer,bw_multiplier,bs,minibatch,seq,orig_sm_count,baseline_sm_count,num_devices,tp,ep,dp,pp,sp,cp,onex_tp,onex_ep,onex_dp,onex_pp,kv_len_1,kv_len_2,kv_len_3,kv_len_4,tp_transform_moe,paper_logic_stps,paper_dram_stps,paper_dse_stps,paper_recon_rel_err
prefill_0196,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,256,64,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,160049.132281575,190879.04666464,160049.132281575,0
prefill_0197,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,256,256,8192,7,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,98313.2356486399,113180.04507109,97731.4405101449,0.0059529987019341
prefill_0198,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,1.5,1024,256,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,162755.198804696,193406.750003483,162755.198804696,0
prefill_0199,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,1,1,1024,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14090.8965993463,15701.3770039871,14090.8965993463,1.2908968501197e-16
prefill_0200,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,1,1,8192,7,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,15148.0343562479,16895.9505028994,15148.0343562479,0
prefill_0201,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,4,2,1024,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,61263.1696014467,68081.6891954185,61263.1696014467,0
prefill_0202,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,4,2,8192,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,66953.3934944569,76690.1147077068,66953.3934944569,0
prefill_0203,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,16,8,1024,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,125760.084173463,147734.662011335,125760.084173463,0
prefill_0204,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,16,8,8192,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,86972.5428519074,102197.78236514,86972.5428519074,0
prefill_0205,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,64,16,1024,7,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,149051.711927219,174723.06110957,149051.711927219,0
prefill_0206,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,64,16,8192,7,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,90184.0807867844,105281.546080516,90184.0807867844,1.61357914849416e-16
prefill_0207,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,256,64,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,160869.374607609,192046.880335334,160869.374607609,0
prefill_0208,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,256,256,8192,7,8,256,1,64,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,99271.1449251013,114312.593595589,99271.1449251013,0
prefill_0209,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,2,1024,1024,1024,7,8,256,2,32,4,1,1,1,1,64,1,4,1,1,1,1,replace_only,170863.790306498,203924.947302121,164531.469903649,0.0384869861465228
prefill_0210,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,1,1,1024,6,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14272.8617707305,16154.5704273228,14272.8617707305,0
prefill_0211,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,1,1,8192,6,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,15223.7436352484,18486.2951058618,15223.7436352484,0
prefill_0212,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,4,2,1024,6,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57830.8858070686,68081.6891954185,57830.8858070686,0
prefill_0213,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,4,2,8192,6,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,59619.6400872056,76690.1147077068,59619.6400872056,0
prefill_0214,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,16,8,1024,6,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,118266.976210036,147734.662011335,118266.976210036,0
prefill_0215,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,16,8,8192,6,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,75943.5172921434,102197.78236514,75943.5172921434,0
prefill_0216,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,64,16,1024,6,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,131952.511390784,176690.07698025,131952.511390784,0
prefill_0217,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,64,64,8192,6,8,256,2,32,2,1,1,2,8,8,2,2,1,1,1,1,replace_only,83522.6092628831,112564.861163864,80366.5341070687,0.0392710123794775
prefill_0218,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,256,64,1024,6,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,142635.631849169,193229.092022602,142635.631849169,0
prefill_0219,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,256,256,8192,6,8,256,1,32,8,1,1,1,2,32,4,1,1,1,1,1,replace_only,84924.281489123,114310.676044095,84924.281489123,0
prefill_0220,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,3,1024,1024,1024,6,8,256,1,64,4,1,1,1,1,64,1,4,1,1,1,1,replace_only,152793.423926481,207518.574148107,150892.72336423,0.0125963699234387
prefill_0221,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,1,1,1024,5,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12540.7878925355,16279.4951059376,12540.7878925355,1.45045863077595e-16
prefill_0222,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,1,1,8192,5,8,256,128,2,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13653.9143648745,19344.0835615914,13653.9143648745,0
prefill_0223,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,4,2,1024,5,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,46805.5191012685,68081.6891954185,46805.5191012685,0
prefill_0224,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,4,2,8192,5,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,49148.2012560554,76690.1147077068,49148.2012560554,1.48041178074385e-16
prefill_0225,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,16,8,1024,5,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,94452.9073062242,147734.662011335,94452.9073062242,1.54065297124083e-16
prefill_0226,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,16,8,8192,5,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,62714.3677424169,102197.78236514,62714.3677424169,0
prefill_0227,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,64,16,1024,5,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,109023.952998734,177690.287292934,109023.952998734,1.33474478113409e-16
prefill_0228,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,64,64,8192,5,8,256,2,32,2,1,1,2,8,8,2,2,1,1,1,1,replace_only,68979.7633505013,112564.861163864,68534.2884109715,0.0065000301288385
prefill_0229,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,256,64,1024,5,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,117353.154573064,193825.672855737,117353.154573064,0
prefill_0230,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,256,256,8192,5,8,256,1,64,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,70912.3070309003,114312.593595589,70912.3070309003,0
prefill_0231,prefill,DeepSeekV3,torus_mesh_mesh_3,L3,4,1024,1024,1024,5,8,256,1,64,4,1,1,1,1,64,1,4,1,1,1,1,replace_only,125346.905847334,207518.574148107,125346.905847334,1.16093134728753e-16
prefill_0232,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,1,1,1024,8,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12088.8161991859,12088.8161991859,12088.8161991859,0
prefill_0233,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13595.9149459014,13595.9149459014,13595.9149459014,0
prefill_0234,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,4,2,1024,8,8,256,16,4,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,53841.1018873809,53841.1018873809,53841.1018873809,0
prefill_0235,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,56544.2204449504,56544.2204449504,56544.2204449504,1.28677299942035e-16
prefill_0236,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,114248.089774175,114248.089774175,114248.089774175,0
prefill_0237,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,83543.0724954156,83543.0724954156,83543.0724954156,0
prefill_0238,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,160885.691462526,160885.691462526,160885.691462526,0
prefill_0239,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99413.0673314073,99413.0673314073,99413.0673314073,0
prefill_0240,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176494.312979596,176494.312979596,176494.312979596,0
prefill_0241,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103057.733303441,103057.733303441,101564.525462494,0.0147020609228188
prefill_0242,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.25,1024,64,1024,8,8,256,1,16,1,16,1,1,2,8,2,8,1,1,1,1,replace_only,169912.576905048,169912.576905048,169912.576905048,0
prefill_0243,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,1,1,1024,8,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12996.3310677912,12996.3310677912,12996.3310677912,0
prefill_0244,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13630.1889347057,13630.1889347057,13630.1889347057,0
prefill_0245,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,4,2,1024,8,8,256,16,4,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,56414.5731706063,56414.5731706063,56414.5731706063,0
prefill_0246,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,57990.3970647553,57990.3970647553,57990.3970647553,0
prefill_0247,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,115247.913458313,115247.913458313,115247.913458313,1.26266192520965e-16
prefill_0248,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,84021.9778135926,84021.9778135926,84021.9778135926,0
prefill_0249,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,162008.733318138,162008.733318138,162008.733318138,0
prefill_0250,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99772.3622416468,99772.3622416468,99772.3622416468,0
prefill_0251,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176609.40460451,176609.40460451,176609.40460451,0
prefill_0252,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103062.686175567,103062.686175567,101569.335846293,0.0147027674920917
prefill_0253,prefill,DeepSeekV3,torus_mesh_switch_1,L1,0.5,1024,128,1024,8,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,170442.330987147,170442.330987147,170442.330987147,0
prefill_0254,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,1,1,1024,8,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13114.5145611301,13114.5145611301,13114.5145611301,0
prefill_0255,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13647.3908119519,13647.3908119519,13647.3908119519,0
prefill_0256,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,56623.5620858945,56623.5620858945,56623.5620858945,0
prefill_0257,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,59569.392870172,59569.392870172,59569.392870172,0
prefill_0258,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,115827.16168216,115827.16168216,115827.16168216,0
prefill_0259,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,84217.8120661961,84217.8120661961,84217.8120661961,0
prefill_0260,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,162079.138213089,162079.138213089,162079.138213089,0
prefill_0261,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99775.7002297374,99775.7002297374,99775.7002297374,0
prefill_0262,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176609.40460451,176609.40460451,176609.40460451,0
prefill_0263,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103062.686175567,103062.686175567,101569.335846293,0.0147027674920917
prefill_0264,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1,1024,128,1024,8,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,170447.215257249,170447.215257249,170447.215257249,0
prefill_0265,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,1,1,1024,8,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13300.8728057515,13300.8728057515,13300.8728057515,1.36757145949046e-16
prefill_0266,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13653.1344237611,13653.1344237611,13653.1344237611,1.33228703907009e-16
prefill_0267,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57101.8712228123,57101.8712228123,57101.8712228123,1.27420651169075e-16
prefill_0268,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,60115.0081821706,60115.0081821706,60115.0081821706,0
prefill_0269,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,115829.308270963,115829.308270963,115829.308270963,0
prefill_0270,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,84217.9539192324,84217.9539192324,84217.9539192324,0
prefill_0271,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,162102.620111681,162102.620111681,162102.620111681,0
prefill_0272,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99776.8129420684,99776.8129420684,99776.8129420684,0
prefill_0273,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176609.40460451,176609.40460451,176609.40460451,0
prefill_0274,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103062.686175567,103062.686175567,101569.335846293,0.0147027674920917
prefill_0275,prefill,DeepSeekV3,torus_mesh_switch_1,L1,1.5,1024,128,1024,8,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,170448.84340949,170448.84340949,170448.84340949,0
prefill_0276,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,1,1,1024,8,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13404.4981054779,13404.4981054779,13404.4981054779,1.35699926191381e-16
prefill_0277,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,1,1,8192,8,8,256,128,2,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13656.0080429805,13656.0080429805,13656.0080429805,0
prefill_0278,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57344.0689149005,57344.0689149005,57344.0689149005,1.26882478900844e-16
prefill_0279,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,4,1,8192,8,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,60391.5811823413,60391.5811823413,60391.5811823413,0
prefill_0280,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,16,4,1024,8,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,116030.715637329,116030.715637329,116030.715637329,0
prefill_0281,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,16,2,8192,8,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,84257.1261283732,84257.1261283732,84257.1261283732,0
prefill_0282,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,64,8,1024,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,162114.363612691,162114.363612691,162114.363612691,0
prefill_0283,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,64,8,8192,8,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,99777.3693075409,99777.3693075409,99777.3693075409,0
prefill_0284,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,256,32,1024,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,176609.40460451,176609.40460451,176609.40460451,0
prefill_0285,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,256,32,8192,8,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,103062.686175567,103062.686175567,101569.335846293,0.0147027674920917
prefill_0286,prefill,DeepSeekV3,torus_mesh_switch_1,L1,2,1024,128,1024,8,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,170449.657497276,170449.657497276,170449.657497276,0
prefill_0287,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,1,1,1024,7,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12180.6593473596,13509.7507449564,12180.6593473596,1.49334231561132e-16
prefill_0288,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,1,1,8192,7,8,256,256,1,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,12570.4392038762,13749.7222054365,12570.4392038762,0
prefill_0289,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,4,2,1024,7,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,53454.469522663,57588.3299224604,53454.469522663,0
prefill_0290,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,4,1,8192,7,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,54485.5470061964,60670.71082104,54485.5470061964,1.33539223041222e-16
prefill_0291,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,16,4,1024,7,8,256,8,4,1,4,1,2,8,4,1,4,1,1,1,1,replace_only,101777.418726479,116066.269183334,101777.418726479,0
prefill_0292,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,16,4,8192,7,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,73560.9234352968,84257.9628421741,73560.9234352968,0
prefill_0293,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,64,8,1024,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,136374.631847086,162126.108815337,136374.631847086,0
prefill_0294,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,64,8,8192,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,85470.6876825319,99777.9256792181,85470.6876825319,0
prefill_0295,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,256,32,1024,7,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,148422.696988259,176609.40460451,148422.696988259,0
prefill_0296,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,256,256,8192,7,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,99269.5686605656,114311.911380667,91273.5681290041,0.0876047764480965
prefill_0297,prefill,DeepSeekV3,torus_mesh_switch_1,L1,3,1024,128,1024,7,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,144637.686850602,170450.471592837,144637.686850602,0
prefill_0298,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,1,1,1024,7,8,256,32,8,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12223.9246986608,13562.9993436332,12223.9246986608,1.48805678076955e-16
prefill_0299,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,1,1,8192,7,8,256,256,1,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,12614.6571431379,13802.6432958623,12614.6571431379,0
prefill_0300,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,4,2,1024,7,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,53560.2893110981,57711.2424266601,53560.2893110981,1.35846122337427e-16
prefill_0301,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,4,1,8192,7,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,54598.8573587695,60811.2454837229,54598.8573587695,0
prefill_0302,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,16,4,1024,7,8,256,8,4,1,4,1,2,8,4,1,4,1,1,1,1,replace_only,101789.384365697,116084.054128192,101789.384365697,1.42961029964445e-16
prefill_0303,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,16,4,8192,7,8,256,8,4,1,4,1,2,8,2,1,8,1,1,1,1,replace_only,73561.7056363145,84259.1534882621,73561.7056363145,0
prefill_0304,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,64,8,1024,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,136378.267860887,162131.982054889,136378.267860887,0
prefill_0305,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,64,8,8192,7,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,85470.8662887762,99778.2038673835,85470.8662887762,0
prefill_0306,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,256,32,1024,7,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,148422.696988259,176609.40460451,148422.696988259,0
prefill_0307,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,256,256,8192,7,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,99269.5686605656,114311.911380667,91273.5681290041,0.0876047764480965
prefill_0308,prefill,DeepSeekV3,torus_mesh_switch_1,L1,4,1024,128,1024,7,8,256,2,8,2,8,1,1,2,8,2,8,1,1,1,1,replace_only,144637.943230755,170450.878643534,144637.943230755,0
prefill_0309,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,1,1,1024,9,8,256,16,16,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,13112.7396741297,12015.7489369515,13112.7396741297,0
prefill_0310,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,1,1,8192,9,8,256,64,4,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13254.1339523034,12692.0469497029,13254.1339523034,0
prefill_0311,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,4,2,1024,9,8,256,16,4,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57072.9715463639,51802.1009319762,57072.9715463639,0
prefill_0312,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,4,1,8192,9,8,256,32,1,1,4,2,1,32,1,1,4,1,1,1,1,replace_only,57285.9016807748,55111.4400650647,57285.9016807748,0
prefill_0313,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,16,4,1024,9,8,256,8,4,1,4,2,1,8,4,1,4,1,1,1,1,replace_only,123282.22630065,113301.738428167,123282.22630065,1.18037414354271e-16
prefill_0314,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,16,2,8192,9,8,256,8,2,1,8,2,1,8,2,1,8,1,1,1,1,replace_only,90984.8669626903,83338.2263149902,90984.8669626903,0
prefill_0315,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,64,8,1024,9,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,173531.946678467,160690.615665989,173531.946678467,0
prefill_0316,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,64,8,8192,9,8,256,2,8,1,8,2,1,2,8,1,8,1,1,1,1,replace_only,109562.798026771,99354.04432177,109562.798026771,1.32818032128124e-16
prefill_0317,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,256,32,1024,9,8,256,1,16,2,8,1,1,1,16,2,8,1,1,1,1,replace_only,189517.552651897,175049.008877847,189517.552651897,0
prefill_0318,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,256,16,8192,9,8,256,1,4,4,16,1,1,1,16,2,8,1,1,1,1,replace_only,110980.77179573,102685.012398108,110980.77179573,0
prefill_0319,prefill,DeepSeekV3,torus_mesh_switch_1,L2,0.25,1024,64,1024,9,8,256,1,16,1,16,1,1,2,8,2,8,1,1,1,1,replace_only,185088.243842702,169346.759333012,185088.243842702,0
